pasada,pattern_file,idx_ini,idx_fin,dur_points,reasons,vh_kmh_max,grade_percent_extreme,vz_m_per_min_extreme,max_dx_m_s,max_dy_m_s,max_dz_m_s,plot_path,gpx_path
15,15_pattern_aligned_resampled.gpx,13459,13462,3,GRADE_DOWN,3.096,-81.891,-42.261,0.669,0.540,0.704,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13472,13477,5,DZ_HAMPEL,3.096,-15.793,-8.107,0.685,0.596,0.135,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13488,13495,7,GRADE_DOWN,3.096,-90.348,-46.626,0.367,0.778,0.777,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13562,13574,12,GRADE_UP,3.096,44.573,23.003,0.527,0.695,0.383,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13671,13675,4,DZ_HAMPEL|GRADE_UP,3.096,77.765,40.132,0.596,0.620,0.669,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13702,13709,7,GRADE_UP,3.096,64.415,33.242,0.403,0.778,0.554,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13716,13748,32,GRADE_UP,3.096,47.029,24.270,0.765,0.660,0.404,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13749,13764,15,GRADE_DOWN,3.096,-77.123,-39.800,0.393,0.765,0.663,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13777,13789,12,GRADE_DOWN,3.096,-72.878,-37.610,0.658,0.586,0.627,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13814,13818,4,GRADE_DOWN,3.096,-87.515,-45.163,0.801,0.350,0.753,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13885,13893,8,GRADE_DOWN,3.096,-68.150,-35.170,0.630,0.588,0.586,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13917,13926,9,GRADE_DOWN,3.096,-89.909,-46.399,0.627,0.622,0.773,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13935,13950,15,GRADE_UP,3.096,85.733,44.244,0.341,0.860,0.737,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,13988,13993,5,GRADE_UP,3.096,37.031,19.110,0.190,0.839,0.319,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14148,14152,4,DZ_HAMPEL,3.096,-21.515,-11.103,0.769,0.386,0.185,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14154,14158,4,DZ_HAMPEL,3.096,17.933,9.255,0.625,0.591,0.154,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14435,14437,2,DZ_HAMPEL|GRADE_UP,3.096,38.480,19.858,0.570,0.644,0.331,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14466,14471,5,DZ_HAMPEL,3.096,-40.934,-21.125,0.856,0.124,0.352,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14503,14508,5,GRADE_DOWN,3.096,-62.686,-32.350,0.829,0.236,0.539,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14588,14591,3,DZ_HAMPEL|GRADE_UP,3.096,42.728,22.050,0.498,0.743,0.368,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14744,14748,4,DZ_HAMPEL,3.096,-44.876,-23.159,0.677,0.590,0.386,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,14786,14791,5,DZ_HAMPEL,3.096,28.591,14.755,0.570,0.645,0.246,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15247,15258,11,GRADE_UP,3.096,51.222,26.434,0.316,0.803,0.441,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15259,15265,6,GRADE_DOWN,3.096,-66.215,-34.171,0.658,0.554,0.570,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15317,15325,8,GRADE_UP,3.096,40.808,21.059,0.816,0.273,0.351,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15533,15537,4,DZ_HAMPEL,3.096,3.044,1.301,0.763,0.413,0.022,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15564,15615,51,DZ_HAMPEL|GRADE_UP,3.096,62.137,32.067,0.546,0.859,0.534,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15627,15632,5,GRADE_UP,3.096,44.773,23.106,0.661,0.609,0.385,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15639,15645,6,DZ_HAMPEL|GRADE_UP,3.096,63.289,25.318,0.577,0.673,0.422,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15655,15661,6,GRADE_UP,3.096,48.540,25.050,0.632,0.747,0.417,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15759,15770,11,GRADE_UP,3.096,45.995,23.736,0.812,0.429,0.396,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15797,15804,7,GRADE_UP,3.096,38.914,20.082,0.533,0.675,0.335,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15923,15930,7,GRADE_UP,3.096,62.431,32.219,0.859,0.122,0.537,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15942,15948,6,DZ_HAMPEL,3.096,-5.514,-2.845,0.858,0.053,0.047,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15960,15967,7,GRADE_DOWN,3.096,-84.794,-43.759,0.683,0.691,0.729,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,15978,15988,10,GRADE_UP,3.096,70.795,36.535,0.774,0.466,0.609,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16029,16035,6,GRADE_UP,3.096,76.962,39.717,0.630,0.626,0.662,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16067,16100,33,DZ_HAMPEL|GRADE_UP,3.096,82.025,42.330,0.777,0.858,0.706,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16107,16112,5,DZ_HAMPEL,3.096,14.682,7.577,0.857,0.070,0.126,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16173,16177,4,GRADE_DOWN,3.096,-65.914,-34.016,0.858,0.063,0.567,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16178,16196,18,GRADE_UP,3.096,72.246,37.284,0.860,0.398,0.621,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16218,16233,15,GRADE_DOWN,3.096,-73.504,-37.933,0.855,0.225,0.632,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16253,16259,6,GRADE_DOWN,3.096,-118.541,-61.175,0.782,0.798,1.020,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16289,16293,4,DZ_HAMPEL|GRADE_DOWN,3.096,-69.366,-35.797,0.812,0.284,0.597,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16294,16302,8,DZ_HAMPEL|GRADE_DOWN,3.096,-64.822,-33.452,0.853,0.789,0.558,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16373,16378,5,DZ_HAMPEL|GRADE_DOWN,3.096,-64.635,-33.356,0.388,0.767,0.556,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16677,16682,5,DZ_HAMPEL,3.096,-13.713,-7.077,0.789,0.393,0.118,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,16759,16762,3,DZ_HAMPEL,3.096,31.782,16.402,0.371,0.777,0.273,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17087,17092,5,GRADE_DOWN,3.096,-89.984,-46.438,0.767,0.607,0.774,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17100,17104,4,GRADE_DOWN,3.096,-68.596,-35.341,0.740,0.476,0.589,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17149,17151,2,DZ_HAMPEL,3.096,16.601,8.567,0.822,0.254,0.143,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17189,17192,3,DZ_HAMPEL,3.096,-39.483,-20.376,0.343,0.819,0.340,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17273,17275,2,DZ_HAMPEL,3.096,-51.134,-26.388,0.162,0.845,0.440,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17436,17439,3,DZ_HAMPEL,3.096,-20.307,-10.318,0.828,0.301,0.172,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17501,17504,3,GRADE_DOWN,3.096,-78.725,-40.627,0.424,0.797,0.677,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15,15_pattern_aligned_resampled.gpx,17647,17654,7,DZ_HAMPEL,3.096,-36.102,-18.631,0.856,0.087,0.311,data\reports\plots\15_pattern_aligned_resampled.png,data\reports\gpx\15_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,19,23,4,DZ_HAMPEL,5.237,16.855,14.713,0.044,1.454,0.245,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,379,385,6,GRADE_UP,1.689,47.409,13.145,0.445,0.150,0.219,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,513,518,5,GRADE_UP,2.880,35.809,17.190,0.748,0.283,0.286,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,528,532,4,GRADE_UP,2.472,42.312,17.430,0.670,0.149,0.291,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,533,539,6,GRADE_UP,2.031,85.037,28.779,0.524,0.209,0.480,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,549,552,3,DZ_HAMPEL|GRADE_UP,3.659,72.244,28.677,1.006,0.413,0.478,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,561,565,4,GRADE_UP,3.156,35.692,18.503,0.833,0.337,0.308,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,576,578,2,DZ_HAMPEL,11.328,30.036,45.847,3.147,0.749,0.764,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,593,597,4,GRADE_UP,2.539,40.137,16.983,0.653,0.266,0.283,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,603,606,3,GRADE_UP,2.574,44.511,19.097,0.671,0.248,0.318,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,627,634,7,GRADE_UP,2.072,36.448,12.587,0.533,0.218,0.210,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,640,646,6,DZ_HAMPEL|GRADE_UP,2.552,41.146,17.498,0.642,0.301,0.292,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,670,676,6,GRADE_UP,2.275,38.010,14.414,0.584,0.324,0.240,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,728,732,4,DZ_HAMPEL|GRADE_UP,3.486,38.858,22.577,0.966,0.275,0.376,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,749,762,13,GRADE_UP,2.902,38.030,18.393,0.609,0.528,0.307,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,799,816,17,GRADE_UP,1.875,39.533,12.353,0.405,0.327,0.206,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,840,843,3,DZ_HAMPEL|GRADE_UP,3.415,41.425,23.575,0.876,0.364,0.393,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,872,878,6,GRADE_UP,2.598,42.752,18.510,0.679,0.245,0.308,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,896,898,2,GRADE_UP,3.234,35.824,19.308,0.685,0.581,0.322,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,959,977,18,GRADE_UP,2.372,37.224,14.716,0.605,0.261,0.245,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1158,1162,4,DZ_HAMPEL,3.743,17.995,11.225,1.024,0.236,0.187,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1380,1389,9,GRADE_UP,2.186,44.085,15.774,0.548,0.268,0.263,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1442,1445,3,DZ_HAMPEL|GRADE_UP,3.679,45.599,27.963,1.007,0.279,0.466,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1491,1493,2,DZ_HAMPEL|GRADE_UP,3.854,38.896,24.986,0.720,0.984,0.416,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1505,1509,4,DZ_HAMPEL|GRADE_UP,2.825,36.519,17.197,0.063,0.782,0.287,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1526,1534,8,GRADE_UP,2.967,48.112,22.462,0.382,0.763,0.374,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1582,1587,5,DZ_HAMPEL|GRADE_UP,3.199,43.368,23.119,0.833,0.309,0.385,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1709,1712,3,DZ_HAMPEL,6.692,20.863,23.267,1.118,1.485,0.388,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1834,1836,2,DZ_HAMPEL,4.250,22.664,16.053,1.171,0.149,0.268,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1893,1904,11,GRADE_UP,2.338,35.672,13.900,0.583,0.285,0.232,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,1996,2000,4,DZ_HAMPEL,2.561,27.693,11.821,0.710,0.049,0.197,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,2001,2003,2,DZ_HAMPEL,3.086,14.495,7.456,0.730,0.449,0.124,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,2027,2033,6,DZ_HAMPEL,3.028,33.913,15.677,0.831,0.436,0.261,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,2055,2058,3,DZ_HAMPEL,4.324,17.803,12.830,0.708,0.981,0.214,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,2085,2089,4,DZ_HAMPEL,4.624,-12.851,-9.904,1.231,0.488,0.165,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15a,15a_pattern_aligned_resampled.gpx,2376,2383,7,DZ_HAMPEL,4.897,10.323,8.426,1.353,0.210,0.140,data\reports\plots\15a_pattern_aligned_resampled.png,data\reports\gpx\15a_pattern_aligned_resampled_anomalies.gpx
15b,15b_pattern_aligned_resampled.gpx,71,73,2,DZ_HAMPEL,4.979,31.320,25.993,1.108,0.828,0.433,data\reports\plots\15b_pattern_aligned_resampled.png,data\reports\gpx\15b_pattern_aligned_resampled_anomalies.gpx
15b,15b_pattern_aligned_resampled.gpx,159,164,5,DZ_HAMPEL,3.979,16.855,11.018,0.033,1.105,0.184,data\reports\plots\15b_pattern_aligned_resampled.png,data\reports\gpx\15b_pattern_aligned_resampled_anomalies.gpx
15b,15b_pattern_aligned_resampled.gpx,485,490,5,DZ_HAMPEL,3.461,17.865,10.304,0.111,0.955,0.172,data\reports\plots\15b_pattern_aligned_resampled.png,data\reports\gpx\15b_pattern_aligned_resampled_anomalies.gpx
15b,15b_pattern_aligned_resampled.gpx,521,526,5,GRADE_UP,2.406,47.409,18.161,0.637,0.207,0.303,data\reports\plots\15b_pattern_aligned_resampled.png,data\reports\gpx\15b_pattern_aligned_resampled_anomalies.gpx
15b,15b_pattern_aligned_resampled.gpx,656,663,7,GRADE_UP,2.512,35.809,14.991,0.653,0.247,0.250,data\reports\plots\15b_pattern_aligned_resampled.png,data\reports\gpx\15b_pattern_aligned_resampled_anomalies.gpx
